53.49370000 10.60276000 38.75300000  5.82909300 15.67000000
84.54295800 11.14600000 21.28843300  3.85487000 24.58623000
78.52200000 68.01710000 99.41950800 33.04472100 33.38900000
 0.94088500 53.88690000 49.70800000 34.46430000 20.70900000
33.31361300 74.74432500 78.34692000 54.38906200 43.38507900
 8.44822300 17.95077000 79.81175600 63.89336200 44.70870000
 6.56839000 33.04222800  1.75590000 65.89164000 97.71354700
10.85618100  9.53699800 34.49014500 73.88655000  2.48750000
 1.09004500 25.96633000 74.21570000 62.03111300 43.52235500
23.89300000 33.06549700 61.78846600 99.92891000 70.69400100
17.50642100 11.46300000 14.29327900 10.97190000 98.83400000
81.27432400 72.25730000 48.00525900 79.83400000 13.80438000
28.15570600 44.12000000 75.82239300 73.16470000 33.68503000
71.57713400 33.43552600 39.63870000 56.69192200 31.01861000
24.36980000 20.33898000  7.20679800 34.24188900 59.17922200
23.97890000 47.71000000  0.35241100 77.64100000  0.89353400
32.66017200  1.67297100 22.21513900 30.74400000  7.34572400
83.42871000 36.12239000 87.63500000 87.23973000  8.28195000
23.67059000 32.51300000 71.39200000  6.95601600 74.07060000
43.79818300 96.03338500 54.62680000 22.03732100 52.22960000
75.62267000 81.89935600 15.63700000 91.85663700 71.77270000
88.67310800 96.32328000 56.03655000 43.95087700 57.57700000
84.20260200 96.75908400 22.60599700 15.62400000 91.61300000
80.75790000 56.30063000 55.58900000 20.85251200 34.79012700
53.09547400 42.65458000 10.21167000 77.34873000 25.72454100
96.55229500  3.73802400 56.83471100 72.71211900 84.20250000
70.83817400  4.47470000 77.86400000 36.04000000 65.93650000
 6.77615000 78.82240000 15.37412100 12.41660000 44.51022300
39.01935800 14.99295700 83.40922900 26.66760000 28.18000000
 6.24742200 48.83634000 95.98149200 25.55734000 26.89176600
76.02599000 96.18400000 51.66226700 28.44300000 34.84779100
89.33118100 33.61200000 13.30400000 65.00175000 76.93071300
95.21009100 71.07369800 79.49300000 12.03193200 49.87600000
31.08757000 60.06665600 17.73230000 88.40900000 38.95063000
45.75500000 70.63923300 67.43919000 65.08991800 87.45733000
16.90363000 24.55644000 38.25625300 43.52170700 28.52203500
14.52475300 26.21852000 90.07142100 73.60000000 64.86250600
75.52681000 94.81769300 73.93290000 10.55790000 30.25420200
 7.14735700 80.38601500 14.74187600 80.81860200 90.06049000
68.21060600 58.35700000 40.63373900 10.49629900 85.26390000
77.37100000 32.76496100 36.54965300 82.03691000 29.16577300
92.28107300 78.43354000 61.20191000 32.55673500 62.12130000
55.45698400 74.98908200 70.82993200 74.78630800 79.27564000
95.26954500 49.30676000 87.64929800 75.80659700 51.63650000
 3.32724800 91.16600000  7.15172400 27.12554500 14.07284500
38.71063800 37.13200000 30.89140000 51.20078000 90.22752000
57.40800000 31.69308800  0.29813700 39.49100000 14.07974000
61.44700000 62.77200000 79.43050000 90.03664700 38.06339700
63.96200000 16.39570000 16.50307600 55.52810000 85.53290000
78.56890000 10.98037900 41.39500900 17.26600000 87.75000000
29.49078700 40.20400000 14.49746500 59.44990000 38.65317900
28.32294500 39.34687400 40.33053300  1.47352400 97.68940000
87.76360600 56.15300000 36.48821800 42.59900000 76.57056000
 5.11256000 46.51700000 58.14096000 50.18436300 20.81299000
89.01570000 55.52839500 98.91700000 40.24454600 69.69672700
81.49000000 71.82200000 79.37606600 85.84649400 45.66200000
62.59568000 76.82270000 35.08201000 41.04550000  5.74651500
26.88419600 31.49160000  0.20575600 67.99223000 42.25026000
65.60072000 77.76210000  3.34985100 55.89100000 88.29100000
69.88714000 49.26800600 90.03775000 69.30156700 46.79091000
73.68900000 78.52698900 29.33739800  9.15973000 69.27602700
89.50920000  8.12540000 72.11690000 63.37058000 62.69897000
99.20090000 68.86500000 39.28622000 94.54912000 15.11265000
71.15900000 16.65999600 16.86300000 61.17208700 41.88190200
47.11440000 88.28166400 74.55180800  3.10148800 86.73225000
84.86613500 75.15989700 54.29000000 83.57514600 71.88540000
68.76007000 17.57100000 26.13424500 10.43962100 46.06888700
88.04030000 61.37220000 34.87549900 45.72490500 57.34515900
 4.76796900 62.18971700 15.04350000 50.11401000  7.95550000
43.41649500 49.53234400 10.34171900 62.29669000 50.80060000
 8.46124300 42.04520000 36.65921200 54.75932400 45.24100000
 3.18282800 35.07738400 94.99758300 86.73301100 76.50907100
71.63159000 63.91898300 10.63845000 40.32978200  4.93039200
70.97800000 44.23030000 37.87460000 91.31621100 92.40772000
12.83800000 12.01967500 82.11380000 12.47933200 96.61700000
15.56275000 88.01400000 72.25858800 82.70364000 93.56444000
64.50900000 22.94048300 58.52242600 69.09481700 91.57700000
38.95427000 57.13094400 77.63700000 63.98777800 79.89710000
79.28364800 98.76554200 66.49860000  0.74079000 77.76400000
96.49600000 89.45544400 42.34267100 66.56265900 63.46200000
46.43439700 33.93000000 55.09700000 55.79700000 81.91515400
44.34690000 89.62370000 19.43567700  5.43580000 68.30920500
93.43839400 13.60200000 42.90764700 97.69830000  9.49654000
47.99795700 75.75159200 59.07330000 32.65963200 92.14466400
93.60269700 39.00447900 54.57072600 18.70476900 83.25998400
47.52337900 70.61123000 51.54579000 10.26126900  2.30688000
81.31782000  3.22659800 73.01671000 17.94021200 73.10600000
46.69452100 78.99235100 44.73178800  6.98596200 75.22120000
71.53130000 20.95341100 97.07287000  3.03170400 20.66094800
83.72760800 65.76500000 58.58800000 90.67720000 41.67069000
46.21114800 84.70393600 89.20989900 14.88861900 73.47600000
57.57500000 20.56533000 74.69566500 42.18100000 77.06706300
36.47622000 56.60976800 59.54675800 54.40300000 38.62570000
38.98030000 25.36940000 15.73300000  4.73002300 99.65500000
78.33461900 62.60829000 89.60843000 78.02532800 90.33578000
66.09280000 37.65866000 46.31062800 24.11500000 57.85691000
16.29070000 27.12736900 42.16433900 44.66622000 77.77510000
21.08500000 28.34236800 92.27773300 54.20480000 89.78301600
83.23123800 10.13210800  1.21670000  7.80860800 26.28192600
13.44306000 37.90120300 40.00505700 24.86265800 45.02370000
