52.64540000 38.75900000 85.03601000 79.88812401 87.77100000
78.95500000 17.66761690 44.80691220 14.48747430 47.28100000
58.00512750  1.63763240 28.16234000 20.57053300 45.96330909
13.60459200 71.11025600 10.99948550  2.34529400 28.25870000
70.97364700 95.97619700 15.91527400 11.59285200 43.26899834
14.74100000 46.48321178 25.29620000 75.76150000 85.03481620
63.19500000 85.89500000 99.79390000 65.87900000 16.61531413
89.78977720 33.71456713 43.77312715 93.78942000 67.35600000
59.10550000 68.82069381 66.28306930 68.29910000 14.27450000
67.72810759 31.26436604 62.23100000 74.15301468 22.72480000
75.25250000 52.93000000 47.41030000 38.81459700 40.91368500
11.39040921 79.73832000 24.33296000 97.22802448 61.16912000
36.33384547 11.04236000 53.62457904 18.64803370 38.86214130
93.73872720 25.57104000 57.00910000 20.46701187 12.96409731
70.47282470 58.19754900 19.82570550 31.30588733 43.29015840
 8.18628000 27.22457300 60.64628173 73.85001800 21.51500000
85.20366320 47.45306204 21.89797300  1.16977000 63.66293000
51.04034000 93.39667000  3.51392860 55.45300000 37.83160000
89.83871000  6.05089510 70.58565000 42.75743300 96.45443000
34.93253800  6.93502580  1.90267660 13.85910000 43.61832300
 3.23556240 42.39213000 16.39870000 58.49700000 42.26600000
 1.89655500 33.68759250 49.72500000  4.20137000 29.83864159
13.90312260 75.08646700 27.54056350 33.78090000 32.98892250
56.66221429 64.83207000 48.78513810 88.93074000 95.08487468
 8.25500789 18.59390000 70.64800000 13.63366000 28.06655910
39.95735300 57.10012596 79.31417000  4.16101618 40.26545574
57.58416300 51.59630000 59.41869710  8.13280827 97.49400600
78.94670000 28.58110700 47.09862930 33.72491525 59.25200000
61.54760000 45.51000000 64.89900000 32.24490000 83.56233900
31.34985680 81.74570000 17.32723600 18.95482000 33.29365700
87.23576181 75.95900000 10.28621400 21.28601640 65.37116900
14.90442770 44.05086657 28.48160000 14.65205300 79.19146110
75.21665500 19.83928360 16.86418060 38.97167500 24.81667820
20.09891000 34.09265000  6.67306643 50.81911490 29.18207500
51.06700000 99.75140000 16.67593300  0.76986700 17.81390000
67.39585854 21.46389000 93.76900000  9.64514580 47.03152259
13.13699758 48.63700000 43.26070000 24.88509700 38.19665160
19.46582184 49.77468464 20.43332890 10.93700000 97.58734600
 2.85547700 93.11480000 23.89364300 85.75300000 69.82752750
88.61090000 95.69975150 11.67700000 76.38200000 70.99620000
42.22300000 95.17800557 21.10700000 93.26996500  8.95653973
30.60800000 78.44505740 21.50394000 23.14064466  7.47185438
44.52431600 82.67133500 90.00174040  2.34213998 59.19950000
23.45243000 97.32566000 40.74558285 59.66500000 63.79260000
 2.70147700 96.57498081 55.85286300 41.04505200 16.73300000
65.76911900 90.42709700 14.39900000 73.65896980 39.72775876
76.81168000 84.93582000 17.48830980  3.22210000 11.72450770
 7.25032000 85.93252000 69.47500000 87.77290000 86.03800000
 1.66810542 73.85780000 93.85122400 56.26400000 42.09700000
62.13311400 45.11190000 59.50660000 28.52892155 24.18500000
94.20750600 50.14310939  8.99898000 59.83200000 38.08712000
33.43900000  7.13179915 65.59400000 51.27025160 27.00122000
29.22607000 53.54564400 95.33980400 55.62063847 96.76959000
27.63290000 37.93130000 47.51593400 80.51961900 46.21300000
